species_code	common_name	scientific_name	url	x1	x2	y1	y2	file_name
rinduc	Ring-necked Duck	Aythya collaris	https://image.laji.fi/cornell516703/516703_00.mp3	10.591800646920149	11.782355056406022	0.0	4197.957581613158	516703_00.mp3
rinduc	Ring-necked Duck	Aythya collaris	https://image.laji.fi/cornell56868641/56868641_00.mp3	20.23608108764575	20.86392629329595	0.0	7554.1456288950585	56868641_00.mp3
rinduc	Ring-necked Duck	Aythya collaris	https://image.laji.fi/cornell64925961/64925961_00.mp3	0.11454751735589369	1.7423280271501727	0.0	7899.0932834276	64925961_00.mp3
rinduc	Ring-necked Duck	Aythya collaris	https://image.laji.fi/cornell251252751/251252751_00.mp3	2.0873688758561584	3.46946008608213	0.0	8684.273079559582	251252751_00.mp3
rinduc	Ring-necked Duck	Aythya collaris	https://image.laji.fi/cornell516703/516703_00.mp3	8.47868139223561	9.488048224644611	0.0	4044.8670043945317	516703_00.mp3
ferduc	Ferruginous Duck	Aythya nyroca	https://image.laji.fi/cornell84900491/84900491_00.mp3	0.2609985077247191	2.543062382958801	0.0	6646.719363120122	84900491_00.mp3
ferduc	Ferruginous Duck	Aythya nyroca	https://image.laji.fi/cornell63209901/63209901_00.mp3	5.501508778089888	6.109233584971911	0.0	11962.666015625	63209901_00.mp3
ferduc	Ferruginous Duck	Aythya nyroca	https://image.laji.fi/cornell63209901/63209901_00.mp3	6.22118289150281	6.70096563377809	0.0	9295.999348958332	63209901_00.mp3
ferduc	Ferruginous Duck	Aythya nyroca	https://image.laji.fi/cornell63209911/63209911_00.mp3	23.84748507724719	24.481580056179773	122.66601562500057	10042.666015624998	63209911_00.mp3
ferduc	Ferruginous Duck	Aythya nyroca	https://image.laji.fi/cornell91252571/91252571_00.mp3	10.882062851123594	11.400256320224718	0.0	8335.999348958334	91252571_00.mp3
ferduc	Ferruginous Duck	Aythya nyroca	https://image.laji.fi/cornell91252571/91252571_00.mp3	3.014943820224719	5.346814431179775	0.0	6842.666015624999	91252571_00.mp3
ferduc	Ferruginous Duck	Aythya nyroca	https://image.laji.fi/cornell65471911/65471911_00.mp3	3.64720410338011	4.002544346945186	1120.7586128110522	4512.424390588832	65471911_00.mp3
ferduc	Ferruginous Duck	Aythya nyroca	https://image.laji.fi/cornell65471911/65471911_00.mp3	4.937592973292568	5.800360781830792	1222.9327536711519	3503.413938856337	65471911_00.mp3
ferduc	Ferruginous Duck	Aythya nyroca	https://image.laji.fi/cornell91252571/91252571_00.mp3	7.062178985959806	9.563940458536816	380.4666666666667	3570.5333333333333	91252571_00.mp3
ferduc	Ferruginous Duck	Aythya nyroca	https://image.laji.fi/cornell63209901/63209901_00.mp3	2.7811422113602755	4.565013441576511	559.4666666666673	3947.466666666667	63209901_00.mp3
tufduc	Tufted Duck	Aythya fuligula	https://image.laji.fi/cornell235476/235476_00.mp3	363.98	365.81600000000003	62.5	5312.5	235476_00.mp3
tufduc	Tufted Duck	Aythya fuligula	https://image.laji.fi/cornell203913701/203913701_00.mp3	11.700000000000001	14.836	437.5	4687.5	203913701_00.mp3
tufduc	Tufted Duck	Aythya fuligula	https://image.laji.fi/cornell103332761/103332761_00.mp3	1.8800000000000001	5.026	0.0	8187.5	103332761_00.mp3
tufduc	Tufted Duck	Aythya fuligula	https://image.laji.fi/cornell235476/235476_00.mp3	130.43	132.076	0.0	9250.0	235476_00.mp3
tufduc	Tufted Duck	Aythya fuligula	https://image.laji.fi/cornell235493/235493_00.mp3	132.29767121572343	133.19630931788365	0.0	5543.652529513836	235493_00.mp3
tufduc	Tufted Duck	Aythya fuligula	https://image.laji.fi/cornell235476/235476_00.mp3	81.8934119634118	84.57438965029559	110.91988525390653	4472.519885253906	235476_00.mp3
tufduc	Tufted Duck	Aythya fuligula	https://image.laji.fi/cornell59185381/59185381_00.mp3	5.296267034990792	8.96291344383057	145.43727238972988	6186.6872723897295	59185381_00.mp3
tufduc	Tufted Duck	Aythya fuligula	https://image.laji.fi/cornell59185381/59185381_00.mp3	48.09	52.576	62.5	8000.0	59185381_00.mp3
tufduc	Tufted Duck	Aythya fuligula	https://image.laji.fi/cornell235476/235476_00.mp3	331.7126270718232	335.24853867403317	208.00130208333377	7034.66796875	235476_00.mp3
tufduc	Tufted Duck	Aythya fuligula	https://image.laji.fi/cornell235493/235493_00.mp3	184.0647243268039	185.13143326681723	0.0	10645.234907986058	235493_00.mp3
gresca	Greater Scaup	Aythya marila	https://image.laji.fi/cornell137838/137838_00.mp3	5.421662879424253	7.127220090507846	0.0	15683.543879191082	137838_00.mp3
gresca	Greater Scaup	Aythya marila	https://image.laji.fi/cornell137838/137838_00.mp3	9.705185014107563	11.863180162369721	0.0	15890.461218117192	137838_00.mp3
gresca	Greater Scaup	Aythya marila	https://image.laji.fi/cornell137829/137829_00.mp3	73.31721493727714	77.94953732074563	0.0	7839.600355902353	137829_00.mp3
gresca	Greater Scaup	Aythya marila	https://image.laji.fi/cornell137829/137829_00.mp3	19.379935811134665	22.766596857746315	0.0	6765.355899342015	137829_00.mp3
gresca	Greater Scaup	Aythya marila	https://image.laji.fi/cornell137825/137825_00.mp3	20.81028749566252	24.399066204906575	0.0	11441.102959393347	137825_00.mp3
gresca	Greater Scaup	Aythya marila	https://image.laji.fi/cornell137825/137825_00.mp3	63.22979063815516	65.626631317181	0.0	8997.673819859823	137825_00.mp3
gresca	Greater Scaup	Aythya marila	https://image.laji.fi/cornell130800/130800_00.mp3	57.701190999101655	61.80479825323667	593.6559795977014	10791.875986313013	130800_00.mp3
gresca	Greater Scaup	Aythya marila	https://image.laji.fi/cornell42989/42989_00.mp3	10.94877104004487	18.474068022890453	0.0	15576.877212524414	42989_00.mp3
gresca	Greater Scaup	Aythya marila	https://image.laji.fi/cornell42989/42989_00.mp3	18.355417771573567	24.153727229155532	0.0	13346.960964165657	42989_00.mp3
gresca	Greater Scaup	Aythya marila	https://image.laji.fi/cornell130800/130800_00.mp3	9.113929476753132	14.118535280309352	411.3265059072032	7630.978311966796	130800_00.mp3
steeid	Steller's Eider	Polysticta stelleri	https://image.laji.fi/cornell31729061/31729061_00.mp3	11.659403850861182	14.881076468053415	0.0	15915.0	31729061_00.mp3
steeid	Steller's Eider	Polysticta stelleri	https://image.laji.fi/cornell31729061/31729061_00.mp3	2.4344957630012067	4.39166468306362	0.0	15808.333333333334	31729061_00.mp3
steeid	Steller's Eider	Polysticta stelleri	https://image.laji.fi/cornell31729061/31729061_00.mp3	15.993825172160502	16.998705595489234	0.0	5919.317445800781	31729061_00.mp3
steeid	Steller's Eider	Polysticta stelleri	https://image.laji.fi/cornell31729061/31729061_00.mp3	5.265261273274087	7.013161801720685	0.0	9515.0	31729061_00.mp3
steeid	Steller's Eider	Polysticta stelleri	https://image.laji.fi/cornell31729061/31729061_00.mp3	74.88781911703887	76.82165865384616	0.0	2659.9934895833335	31729061_00.mp3
steeid	Steller's Eider	Polysticta stelleri	https://image.laji.fi/cornell63144351/63144351_00.mp3	27.45413941658307	29.58821294720253	128.33333333333385	15915.0	63144351_00.mp3
steeid	Steller's Eider	Polysticta stelleri	https://image.laji.fi/cornell63144351/63144351_00.mp3	71.18123779653801	74.99912040761863	0.0	15885.0	63144351_00.mp3
steeid	Steller's Eider	Polysticta stelleri	https://image.laji.fi/cornell63144351/63144351_00.mp3	60.82281952825013	64.1799232035107	0.0	15671.666666666666	63144351_00.mp3
steeid	Steller's Eider	Polysticta stelleri	https://image.laji.fi/cornell63144351/63144351_00.mp3	107.30496257885356	109.872159506994	0.0	15778.333333333332	63144351_00.mp3
steeid	Steller's Eider	Polysticta stelleri	https://image.laji.fi/cornell63144351/63144351_00.mp3	84.47	85.236	0.0	8687.5	63144351_00.mp3
kineid	King Eider	Somateria spectabilis	https://image.laji.fi/cornell59446/59446_00.mp3	14.947637179042152	30.60032340359639	0.0	12811.683555555554	59446_00.mp3
kineid	King Eider	Somateria spectabilis	https://image.laji.fi/cornell59446/59446_00.mp3	97.18865069200726	100.18897900628326	0.0	2563.1111111111118	59446_00.mp3
kineid	King Eider	Somateria spectabilis	https://image.laji.fi/cornell59448/59448_00.mp3	15.382802040289256	17.34207311466942	0.0	7439.999999999999	59448_00.mp3
kineid	King Eider	Somateria spectabilis	https://image.laji.fi/cornell59448/59448_00.mp3	20.410690395941977	22.43502774981382	0.0	8650.666666666666	59448_00.mp3
kineid	King Eider	Somateria spectabilis	https://image.laji.fi/cornell121655821/121655821_00.mp3	3.1036883778661455	3.8832273378812747	0.0	9409.777777777777	121655821_00.mp3
kineid	King Eider	Somateria spectabilis	https://image.laji.fi/cornell121655821/121655821_00.mp3	6.636543982438017	8.668907618801653	0.0	8619.583333333332	121655821_00.mp3
kineid	King Eider	Somateria spectabilis	https://image.laji.fi/cornell121655821/121655821_00.mp3	14.249995401193722	15.281501829403279	303.55555555555543	6981.777777777775	121655821_00.mp3
kineid	King Eider	Somateria spectabilis	https://image.laji.fi/cornell121655821/121655821_00.mp3	12.411615349318165	14.292165405839164	0.0	1942.6666666666663	121655821_00.mp3
kineid	King Eider	Somateria spectabilis	https://image.laji.fi/cornell31729201/31729201_00.mp3	83.60082121631596	88.2494020509584	0.0	2748.4159999999993	31729201_00.mp3
kineid	King Eider	Somateria spectabilis	https://image.laji.fi/cornell137308/137308_00.mp3	120.17778324045445	123.00655036374214	80.17777777777762	4730.488888888889	137308_00.mp3
comeid	Common Eider	Somateria mollissima	https://image.laji.fi/cornell4105/4105_00.mp3	3.9760974937733504	9.271974355541719	0.0	7020.000000000001	4105_00.mp3
comeid	Common Eider	Somateria mollissima	https://image.laji.fi/cornell279182801/279182801_01.mp3	1.9622773972602738	3.39138698630137	0.0	1920.0	279182801_01.mp3
comeid	Common Eider	Somateria mollissima	https://image.laji.fi/cornell279182801/279182801_01.mp3	3.35291095890411	4.551164383561644	0.0	2133.333333333333	279182801_01.mp3
comeid	Common Eider	Somateria mollissima	https://image.laji.fi/cornell279182801/279182801_01.mp3	7.035616438356165	7.310445205479452	106.66666666666735	11626.666666666666	279182801_01.mp3
comeid	Common Eider	Somateria mollissima	https://image.laji.fi/cornell279182411/279182411_00.mp3	3.526002735780197	5.114077348694836	0.0	9752.0	279182411_00.mp3
comeid	Common Eider	Somateria mollissima	https://image.laji.fi/cornell279182411/279182411_00.mp3	6.031770635330578	6.962678073347108	0.0	8454.583333333334	279182411_00.mp3
comeid	Common Eider	Somateria mollissima	https://image.laji.fi/cornell171531761/171531761_00.mp3	6.048173817382702	6.844665454850153	0.0	2095.2000000000003	171531761_00.mp3
comeid	Common Eider	Somateria mollissima	https://image.laji.fi/cornell235531/235531_00.mp3	85.73279237790106	86.89903646077211	0.0	2210.4000000000005	235531_00.mp3
comeid	Common Eider	Somateria mollissima	https://image.laji.fi/cornell235531/235531_00.mp3	123.86664482323422	134.51799996871142	0.0	14776.8	235531_00.mp3
comeid	Common Eider	Somateria mollissima	https://image.laji.fi/cornell171531761/171531761_00.mp3	29.574020308219175	30.668630445205476	0.0	2240.0	171531761_00.mp3
harduc	Harlequin Duck	Histrionicus histrionicus	https://image.laji.fi/cornell3781/3781_00.mp3	59.46114723024664	60.62444704839935	0.0	12459.446990232756	3781_00.mp3
harduc	Harlequin Duck	Histrionicus histrionicus	https://image.laji.fi/cornell268179481/268179481_00.mp3	50.67322427275239	52.26928574084698	0.0	13060.18080577325	268179481_00.mp3
harduc	Harlequin Duck	Histrionicus histrionicus	https://image.laji.fi/cornell3781/3781_00.mp3	97.88482153434529	99.88364575539174	0.0	13190.435684399332	3781_00.mp3
harduc	Harlequin Duck	Histrionicus histrionicus	https://image.laji.fi/cornell59424/59424_00.mp3	74.31409636410578	75.253067448653	315.7341138668461	13340.866582234701	59424_00.mp3
harduc	Harlequin Duck	Histrionicus histrionicus	https://image.laji.fi/cornell86870261/86870261_00.mp3	28.556479823570946	33.792878257109884	0.0	8113.196392287192	86870261_00.mp3
harduc	Harlequin Duck	Histrionicus histrionicus	https://image.laji.fi/cornell97315401/97315401_00.mp3	53.985131534827005	54.347536556460724	711.9576141194726	8355.4830502839	97315401_00.mp3
harduc	Harlequin Duck	Histrionicus histrionicus	https://image.laji.fi/cornell59424/59424_00.mp3	141.44337128197998	144.72741133101044	0.0	12566.046001184248	59424_00.mp3
harduc	Harlequin Duck	Histrionicus histrionicus	https://image.laji.fi/cornell86870261/86870261_00.mp3	59.620906880173195	60.63797970381569	0.0	7435.953286241999	86870261_00.mp3
harduc	Harlequin Duck	Histrionicus histrionicus	https://image.laji.fi/cornell97315401/97315401_00.mp3	106.94515503031387	107.90522762308618	560.5869086456711	8222.882844639113	97315401_00.mp3
harduc	Harlequin Duck	Histrionicus histrionicus	https://image.laji.fi/cornell268179481/268179481_00.mp3	48.211445962175176	48.43177767999295	200.4931359022417	8471.5336710612	268179481_00.mp3
whwsco3	Velvet Scoter	Melanitta fusca	https://image.laji.fi/xeno-canto511812/511812.mp3	0.48159326925815554	0.8780067766067053	0.0	13112.689800960316	511812.mp3
whwsco3	Velvet Scoter	Melanitta fusca	https://image.laji.fi/xeno-canto511811/511811.mp3	1.7583486824691268	2.2963508912843076	0.0	8400.834895632624	511811.mp3
whwsco3	Velvet Scoter	Melanitta fusca	https://image.laji.fi/xeno-canto709706/709706.mp3	5.665768270437561	6.326877747204259	467.14115702585167	7190.473503759792	709706.mp3
whwsco3	Velvet Scoter	Melanitta fusca	https://image.laji.fi/xeno-canto511811/511811.mp3	9.477211964111316	10.639759129617289	0.0	3198.9847486057142	511811.mp3
whwsco3	Velvet Scoter	Melanitta fusca	https://image.laji.fi/xeno-canto511812/511812.mp3	2.8560384829356766	3.2130432933026363	0.0	2897.9346029351404	511812.mp3
whwsco3	Velvet Scoter	Melanitta fusca	https://image.laji.fi/xeno-canto511812/511812.mp3	5.940884810153622	6.44031486716208	0.0	2227.9953882541513	511812.mp3
whwsco3	Velvet Scoter	Melanitta fusca	https://image.laji.fi/xeno-canto511811/511811.mp3	0.7927989658728927	1.4082946486432215	0.0	2829.173750070558	511811.mp3
whwsco3	Velvet Scoter	Melanitta fusca	https://image.laji.fi/xeno-canto511811/511811.mp3	2.6713099551847828	3.311119285147087	0.0	2188.3398101834046	511811.mp3
whwsco3	Velvet Scoter	Melanitta fusca	https://image.laji.fi/xeno-canto511812/511812.mp3	16.7743989175365	18.1494142529034	0.0	2573.0171615288905	511812.mp3
whwsco3	Velvet Scoter	Melanitta fusca	https://image.laji.fi/xeno-canto511812/511812.mp3	20.51271740928171	20.9181996649718	0.0	2389.495006852241	511812.mp3
blksco1	Common Scoter	Melanitta nigra	https://image.laji.fi/cornell93477771/93477771_00.mp3	24.602195344419613	29.7875214051072	892.4444444444443	2476.533333333333	93477771_00.mp3
blksco1	Common Scoter	Melanitta nigra	https://image.laji.fi/cornell93477771/93477771_00.mp3	29.701634058219177	34.06438876712328	746.6666666666662	2666.666666666666	93477771_00.mp3
blksco1	Common Scoter	Melanitta nigra	https://image.laji.fi/cornell93810511/93810511_00.mp3	24.24569689591729	26.443489893663344	2763.672222222222	3546.1555555555556	93810511_00.mp3
blksco1	Common Scoter	Melanitta nigra	https://image.laji.fi/cornell93810511/93810511_00.mp3	13.960378520710687	17.801371309117794	2142.222222222223	4024.444444444445	93810511_00.mp3
blksco1	Common Scoter	Melanitta nigra	https://image.laji.fi/cornell93810511/93810511_00.mp3	23.23624523736852	25.877483028503004	2485.361111111111	3481.3833333333328	93810511_00.mp3
blksco1	Common Scoter	Melanitta nigra	https://image.laji.fi/cornell93810511/93810511_00.mp3	16.808951464890185	19.98318455896921	1666.0444444444447	4336.177777777777	93810511_00.mp3
blksco1	Common Scoter	Melanitta nigra	https://image.laji.fi/cornell93810511/93810511_00.mp3	19.37050061394416	22.412652731005178	1891.1111111111113	3968.8888888888887	93810511_00.mp3
blksco1	Common Scoter	Melanitta nigra	https://image.laji.fi/cornell217972191/217972191_00.mp3	1.8539844793691458	3.589098237104273	843.9964444444444	2374.0622222222214	217972191_00.mp3
blksco1	Common Scoter	Melanitta nigra	https://image.laji.fi/cornell220366791/220366791_00.mp3	2.0571446961761537	5.797460717938383	745.0536988432599	2436.9157198791063	220366791_00.mp3
blksco1	Common Scoter	Melanitta nigra	https://image.laji.fi/cornell220366791/220366791_00.mp3	5.384224173553719	7.836	977.0833333333331	2225.833333333333	220366791_00.mp3
blksco2	Black Scoter	Melanitta americana	https://image.laji.fi/cornell169277571/169277571_00.mp3	14.844702623906704	19.998501457725947	876.6875000000007	3200.6875000000014	169277571_00.mp3
blksco2	Black Scoter	Melanitta americana	https://image.laji.fi/cornell169277571/169277571_00.mp3	20.81	22.945999999999998	1125.0	2312.5	169277571_00.mp3
blksco2	Black Scoter	Melanitta americana	https://image.laji.fi/cornell272475061/272475061_00.mp3	27.980328193832598	31.004359030837005	1219.375	2366.041666666667	272475061_00.mp3
blksco2	Black Scoter	Melanitta americana	https://image.laji.fi/cornell169277571/169277571_00.mp3	123.98270013376104	127.23370524217677	845.1981141493058	2307.1624197048613	169277571_00.mp3
blksco2	Black Scoter	Melanitta americana	https://image.laji.fi/cornell272475061/272475061_00.mp3	17.219756226070462	18.695008605851978	987.3541666666663	2868.687500000001	272475061_00.mp3
blksco2	Black Scoter	Melanitta americana	https://image.laji.fi/cornell169277571/169277571_00.mp3	53.091358318028284	56.630081170290644	937.3258333333328	2213.9125	169277571_00.mp3
blksco2	Black Scoter	Melanitta americana	https://image.laji.fi/cornell169277571/169277571_00.mp3	149.3641718061674	151.94722466960351	1093.046875	2308.0468749999995	169277571_00.mp3
blksco2	Black Scoter	Melanitta americana	https://image.laji.fi/cornell169277571/169277571_00.mp3	69.89310301221144	73.67615684182326	999.1170030381946	2265.61630859375	169277571_00.mp3
blksco2	Black Scoter	Melanitta americana	https://image.laji.fi/cornell169277571/169277571_00.mp3	42.95244753461568	47.1552881877449	1070.4508919270838	2178.2242252604174	169277571_00.mp3
blksco2	Black Scoter	Melanitta americana	https://image.laji.fi/cornell169277571/169277571_00.mp3	215.5928813398585	220.43395105145828	790.0838085937497	2549.37255859375	169277571_00.mp3
lotduc	Long-tailed Duck	Clangula hyemalis	https://image.laji.fi/cornell130836/130836_00.mp3	12.037440740688329	14.03851625297181	55.73333333333369	7858.399999999999	130836_00.mp3
lotduc	Long-tailed Duck	Clangula hyemalis	https://image.laji.fi/cornell130836/130836_00.mp3	20.357550839182608	22.636011158439942	0.0	7245.333333333333	130836_00.mp3
lotduc	Long-tailed Duck	Clangula hyemalis	https://image.laji.fi/cornell131469/131469_00.mp3	66.56985599173555	69.24287417355373	0.0	8906.25	131469_00.mp3
lotduc	Long-tailed Duck	Clangula hyemalis	https://image.laji.fi/cornell131469/131469_00.mp3	104.22760322830578	106.52990570764463	59.16666666666705	7455.0	131469_00.mp3
lotduc	Long-tailed Duck	Clangula hyemalis	https://image.laji.fi/cornell32797411/32797411_00.mp3	0.4901558367768595	2.8894318698347106	213.33333333333292	14506.666666666666	32797411_00.mp3
lotduc	Long-tailed Duck	Clangula hyemalis	https://image.laji.fi/cornell32797411/32797411_00.mp3	2.844099483471074	5.049679648760331	76.66666666666715	10656.666666666666	32797411_00.mp3
lotduc	Long-tailed Duck	Clangula hyemalis	https://image.laji.fi/cornell202424671/202424671_00.mp3	8.139740340909091	10.182213068181818	251.6666666666662	8367.916666666668	202424671_00.mp3
lotduc	Long-tailed Duck	Clangula hyemalis	https://image.laji.fi/cornell203974031/203974031_00.mp3	11.346389669421487	11.954521900826446	0.0	10351.25	203974031_00.mp3
lotduc	Long-tailed Duck	Clangula hyemalis	https://image.laji.fi/cornell203974031/203974031_00.mp3	2.150601188016529	3.1541813533057854	0.0	10230.0	203974031_00.mp3
lotduc	Long-tailed Duck	Clangula hyemalis	https://image.laji.fi/cornell32797411/32797411_00.mp3	11.956056934931507	14.571076284246574	0.0	10240.0	32797411_00.mp3
buffle	Bufflehead	Bucephala albeola	https://image.laji.fi/cornell3706/3706_00.mp3	24.542407541322316	25.06814638429752	0.0	10814.583333333334	3706_00.mp3
buffle	Bufflehead	Bucephala albeola	https://image.laji.fi/cornell3706/3706_00.mp3	261.8723650568182	263.7231485278926	0.0	14506.666666666666	3706_00.mp3
buffle	Bufflehead	Bucephala albeola	https://image.laji.fi/cornell138209/138209_00.mp3	92.96471562162762	95.24149307945154	102.84722222222221	2509.4722222222226	138209_00.mp3
buffle	Bufflehead	Bucephala albeola	https://image.laji.fi/cornell138209/138209_00.mp3	100.61	103.75600000000001	0.0	7187.5	138209_00.mp3
buffle	Bufflehead	Bucephala albeola	https://image.laji.fi/cornell138209/138209_00.mp3	113.73364186466944	117.48842698863638	213.7500000000002	2636.25	138209_00.mp3
buffle	Bufflehead	Bucephala albeola	https://image.laji.fi/cornell138213/138213_00.mp3	36.49216278409091	39.21310327995868	0.0	11981.250000000002	138213_00.mp3
buffle	Bufflehead	Bucephala albeola	https://image.laji.fi/cornell222425481/222425481_00.mp3	3.569141199043643	5.013004516039637	0.0	7639.385351111112	222425481_00.mp3
buffle	Bufflehead	Bucephala albeola	https://image.laji.fi/cornell170516911/170516911_00.mp3	16.655814246575343	20.527446575342466	0.0	8106.666666666665	170516911_00.mp3
buffle	Bufflehead	Bucephala albeola	https://image.laji.fi/cornell138213/138213_00.mp3	119.4398467510472	123.51866194497906	0.0	3066.3111111111116	138213_00.mp3
buffle	Bufflehead	Bucephala albeola	https://image.laji.fi/cornell138209/138209_00.mp3	129.57998187423507	133.005799689848	166.13333333333324	2681.8666666666672	138209_00.mp3
comgol	Common Goldeneye	Bucephala clangula	https://image.laji.fi/cornell138208/138208_00.mp3	21.049101311914253	25.004694302554324	0.0	9219.5556640625	138208_00.mp3
comgol	Common Goldeneye	Bucephala clangula	https://image.laji.fi/cornell138208/138208_00.mp3	41.18514075186455	47.41681947700623	0.0	8729.707541945994	138208_00.mp3
comgol	Common Goldeneye	Bucephala clangula	https://image.laji.fi/cornell138212/138212_00.mp3	40.58415489684762	44.100438715891364	0.0	9788.391621638168	138212_00.mp3
comgol	Common Goldeneye	Bucephala clangula	https://image.laji.fi/cornell202859101/202859101_00.mp3	0.6972294197031038	1.5251893556005398	1333.131510416667	14879.797566731771	202859101_00.mp3
comgol	Common Goldeneye	Bucephala clangula	https://image.laji.fi/cornell146230741/146230741_00.mp3	1.6120622407862053	2.55769661044404	1170.326410178897	11488.165106526507	146230741_00.mp3
comgol	Common Goldeneye	Bucephala clangula	https://image.laji.fi/cornell146230741/146230741_00.mp3	26.14119091977282	27.28216518210743	1156.267106119791	4267.199820963541	146230741_00.mp3
comgol	Common Goldeneye	Bucephala clangula	https://image.laji.fi/cornell146230741/146230741_00.mp3	11.656265174608226	13.127559289380436	1990.5782823350696	10791.911303710936	146230741_00.mp3
comgol	Common Goldeneye	Bucephala clangula	https://image.laji.fi/cornell146230741/146230741_00.mp3	2.651044166112089	3.6357235121900517	1206.783024172268	5282.078459518288	146230741_00.mp3
comgol	Common Goldeneye	Bucephala clangula	https://image.laji.fi/cornell146230741/146230741_00.mp3	23.101160509325812	24.803671888727635	1045.5705499028165	13591.437372505812	146230741_00.mp3
comgol	Common Goldeneye	Bucephala clangula	https://image.laji.fi/cornell212176361/212176361_00.mp3	0.06022714526729671	2.8584900079903925	808.1900798225712	5714.0570717598175	212176361_00.mp3
bargol	Barrow's Goldeneye	Bucephala islandica	https://image.laji.fi/cornell3711/3711_00.mp3	13.064085154382227	14.17093597547925	212.0000000000002	9610.666666666664	3711_00.mp3
bargol	Barrow's Goldeneye	Bucephala islandica	https://image.laji.fi/cornell3711/3711_00.mp3	27.173606095041322	28.206002789256196	163.75000000000014	6822.916666666667	3711_00.mp3
bargol	Barrow's Goldeneye	Bucephala islandica	https://image.laji.fi/cornell187023/187023_00.mp3	56.1033113860933	60.3229500236059	0.0	11241.393777777777	187023_00.mp3
bargol	Barrow's Goldeneye	Bucephala islandica	https://image.laji.fi/cornell60822/60822_00.mp3	43.989674661072115	45.176077242301595	130.78399999999945	7408.9546666666665	60822_00.mp3
bargol	Barrow's Goldeneye	Bucephala islandica	https://image.laji.fi/cornell60822/60822_00.mp3	59.22302113413775	64.89490488760326	568.7111111111116	4460.088888888888	60822_00.mp3
bargol	Barrow's Goldeneye	Bucephala islandica	https://image.laji.fi/cornell187023/187023_00.mp3	20.02790938292839	22.202579081346904	307.4333333333333	8485.16	187023_00.mp3
bargol	Barrow's Goldeneye	Bucephala islandica	https://image.laji.fi/cornell235314/235314_00.mp3	15.985393598144697	16.969621807699777	411.555555555556	7634.933333333333	235314_00.mp3
bargol	Barrow's Goldeneye	Bucephala islandica	https://image.laji.fi/cornell234446151/234446151_00.mp3	2.64229027590842	3.2755113951166064	0.0	8827.226666666666	234446151_00.mp3
bargol	Barrow's Goldeneye	Bucephala islandica	https://image.laji.fi/cornell3711/3711_00.mp3	15.824866438356164	16.800733202054793	0.0	10346.666666666668	3711_00.mp3
bargol	Barrow's Goldeneye	Bucephala islandica	https://image.laji.fi/cornell235314/235314_00.mp3	10.407441058057248	11.855939905282016	651.2426666666665	3227.0008888888883	235314_00.mp3
smew	Smew	Mergellus albellus	https://image.laji.fi/xeno-canto610927/610927.mp3	0.756252018254561	2.2494884874196175	0.0	3180.577206559272	610927.mp3
smew	Smew	Mergellus albellus	https://image.laji.fi/xeno-canto618773/618773.mp3	2.6041435385392946	3.310214863937271	0.0	4667.531550363526	618773.mp3
smew	Smew	Mergellus albellus	https://image.laji.fi/xeno-canto618593/618593.mp3	6.247778708360107	8.396098441677234	0.0	3861.177251589655	618593.mp3
smew	Smew	Mergellus albellus	https://image.laji.fi/xeno-canto610927/610927.mp3	5.597521515562711	6.945273889274754	0.0	2439.885130007623	610927.mp3
smew	Smew	Mergellus albellus	https://image.laji.fi/xeno-canto611156/611156.mp3	3.4488359209421	5.013608520767657	0.0	5384.28270650502	611156.mp3
smew	Smew	Mergellus albellus	https://image.laji.fi/xeno-canto618773/618773.mp3	9.292165084246955	9.972789116151446	0.0	3329.866544395645	618773.mp3
smew	Smew	Mergellus albellus	https://image.laji.fi/xeno-canto618593/618593.mp3	3.0587184084912593	3.5201000683120585	0.0	3003.178508371339	618593.mp3
smew	Smew	Mergellus albellus	https://image.laji.fi/xeno-canto611156/611156.mp3	6.537239691485614	6.741320369831935	0.0	5221.049395686877	611156.mp3
smew	Smew	Mergellus albellus	https://image.laji.fi/xeno-canto587339/587339.mp3	51.52294135362907	52.40276260311483	0.0	4199.817341650418	587339.mp3
smew	Smew	Mergellus albellus	https://image.laji.fi/xeno-canto618773/618773.mp3	0.5969297198537581	0.717497702873725	0.0	3466.1341089572757	618773.mp3
hoomer	Hooded Merganser	Lophodytes cucullatus	https://image.laji.fi/cornell59639871/59639871_00.mp3	65.8219207359684	69.07870570465316	0.0	1762.0208333333342	59639871_00.mp3
hoomer	Hooded Merganser	Lophodytes cucullatus	https://image.laji.fi/cornell59639871/59639871_00.mp3	39.58821339899495	69.90136579983002	0.0	1872.6874999999998	59639871_00.mp3
hoomer	Hooded Merganser	Lophodytes cucullatus	https://image.laji.fi/cornell116287071/116287071_00.mp3	1.1613939683577734	3.5809647357698013	0.0	7295.354166666667	116287071_00.mp3
hoomer	Hooded Merganser	Lophodytes cucullatus	https://image.laji.fi/cornell59639871/59639871_00.mp3	122.1505883379119	151.96269689741084	0.0	1430.020833333334	59639871_00.mp3
hoomer	Hooded Merganser	Lophodytes cucullatus	https://image.laji.fi/cornell116287071/116287071_00.mp3	9.145977500817466	11.057438407072969	0.0	3975.3541666666674	116287071_00.mp3
hoomer	Hooded Merganser	Lophodytes cucullatus	https://image.laji.fi/cornell283192871/283192871_00.mp3	3.6910707548356263	8.39718596725105	0.0	1762.0208333333342	283192871_00.mp3
